text,bad_word
cina hak melarang,0
hebat bicara cinta pegang alquran pegangan hidup alquran bicara cinta perang bunuh penggal,0
jomlo jablay,1
perjaka jual sok sok an booking tante idiot anjir,1
rev 1 pilih ulama kafir munafik,1
menjaga kebersihan lingkungan orang orang melek kewajibannya buang sampah berbicara petugas kebersihannya,0
sejuk gila kantor kulit buaya,0
o biasalah kena seimbang nakal kucing anjing abang dark side bright side chil sosial kalai pelengkap haha k bang selamat maju jaya terjawab terima kasih,0
permasalahan solusi 2019 ganti presiden berdampak signifikan sekurang nya mengobati mencegah penyakit bertambah parah,0
gampang kak buka handphone buka browser ketik budaya palembang silakan menikmati pembelajaran gratis,0
segerombol onta mengakui membela umat mata kepentingan politik praktis tuan guru bajang demokratis mementingkan umat berpikiran modern salut untukmu tuan guru bajang,0
culun mending kampung jess,1
goyangan jilboobs mantap nih hyper kontol squirt menonton live nya besok,1
islam indonesia islam nusantara islam modifikasi rupa masuk budaya indonesia beragam islam nusantara islam toleran,0
presiden aspek indonesia mbak anti investasi asing berubah invasi asing kewajiban warga negara melawannya,0
09 15 indonesia barat kepala unit binaan masyarakat inspektur polisi mt hutasoit melaksanakan sambang pesan pesan keamanan ketertiban masyarakat pilihan gubernur pilihan kepala daerah 2018 karyawan bank rakyat indonesia ranting muara damenra silit dk desa hutanagodang kecamatan muara kabupaten tap utara,0
kalimantan tujuan batu bara nya keruk listriknya megap megap,0
fardu kifayah berhukum wajib ajaran islam pemilihan presiden utusan kalangan santri disokong ulama maju memimpin negeri,0
ha bangkai nih truk,1
nahdliyin setop penghinaan maruf amin,0
cebong kampret onta bersinggungan laut,1
risa pulang pelatihan iris hazel miliknya menangkap siluet gadis gadis asing risa temui gadis radio tempatnya tinggal r,0
haha orang gila berbicara cak micin biar otak encer cong berbicara ngawur muslim muslim silit tau babi,1
coba mengaca introspeksi keluarga pakai hijab komunis otak dipakai properti orang,0
muhammadiyah inggris jalin kerja pengendalian ekstremisme,0
neraka terkena bom surga orang muka bumi goku,0
bot ih liebe ih bot kasih ipad barusan mencemplung jamban kuda,1
copot darmin nasution menteri perekonomian perekonomian bodoh turunkan daya beli menjabat,1
bodoh anjir bodoh tertawa gue tertawa astagfirullah humor banget,1
matamu picek cuk lihat prestasi jokowi goblok tolol,1
berhasil penjarakan ahok alumni 212 pendukung rizieq lengserkan jokowi lebaran,0
coba dedengkot jin terang ulama saudi rilis publik akidah jin contoh jin anggap kafir pemeluk kristen hindu buddha peluang masuk surga fatwa saudi jin adal,0
hujan lebat langit gelap gelita guruh kilat menyumbat jarinya telinga mendengar suara petir ranah takut mati masakan terlepas allah me,0
cerdas konseptual,0
namaku yoongi ucapan terputus seiring menyergap mata mengantuk gigit bibirnya ragu menggapai gelas meminum wine ditinggal,0
bismillah melayu raya tanah melayu nama dengar kaji jajahan tanah melayu thread kupaskan serba bani jawi,0
nak kawin nih kena simpan duit ilmu agama kena benda kena senang cerita,0
aduh lucu banget adik kelas gue pas laporan bang field trip taman safari heran menyebut 1 nama temannya arisan keluarganya bawa 1 sekolahan tai arisan,1
mainnya anjing,1
kehebatan kearifan suku badui hutan terjaga budaya nafas kehidupan hidup menjaga keseimbangan alam,0
ya iyalah giliran ramai membela pas idol mati sedih doang diserbu gila gilaan sarap ya maaf,1
bersabar berdoa usaha ikhtiar mudah mudahan bentar 2019 ganti presiden pakai sontekan pakai plonga plongo,0
umat islam maksud front pembela islam hati muslim penista islam bajingan muslim berbuat onar pengecut lari tg mesum islam islam giliran mesum islam berbuat onar islam,1
warga semarang prihatin kontroversi puisi gus mus,0
celeng nya bang acon susah banget xa,1
cari musuh dasar peranakan cebong kampret,1
setuju dewan perwakilan rakyat menteri pejabat negara wajib dipotong 50 presiden pegawai negeri sipil dipotong pegawai swasta dipotong,0
nih akun berhasil membodohi kaum 212 bikin kaum kaumnya biar dikata jokowi anti islam wkwk,0
juara menipu junjungan bani kampret 212,1
keturunan cina sipit,0
amin rais bikin kacau menyuruh reformasi pilihan kepala daerah salah hasilnya,0
fahri hamzah presiden komisi pemberantasan korupsi bubarkan,0
takut banci,1
perlindungan masyarakat wilayah tawangsari bulu lihat terima pembekalan pam pilihan kepala daerah serentak,0
bolot,1
native speaker ya mother language nya english komen dijaga bangsat,1
pernyataan bangkai,1
salah tulis salah bu maksud nya cebong muda kampungan,1
nama pengguna absurd first impression bikin enak imajinasinya ganteng mengetik pas dicoba ngewe direct message enak banget berharap direct message,0
admin presiden pm,0
stw singaraja suka kontol,1
kafir haram pemimpin monyet,1
shio baekhyun monyet,0
ceruk pasar pasar pasar butuh contoh asuransi pensiunan tentara us orang pensiunan tentara sekalinya pensiunan tentara asuransi alat kebutuhan orang cacat orang cacat ta,0
kiai staquf menyebut suku ras biar mudah dipahami nalar bahlul arab sembah sodori arab bani saud pro israel eh pura pura,1
dosa ya anis sandi bully rendahkan terusan orang jahat licik bully rendahkan dunia kejam kawan,0
om om belajar agama buddha hindu coba belajar ya buka mulut,0
pengalaman kerja part time cina best kerja melayu haha,0
kuat jijik ku cepatkan berasa dikejar kejar ya napas sungkan wkwk,0
bubarkan dewan perwakilan rakyat bubarkan save komisi pemberantasan korupsi,0
hehe pasar global terbatas lokal asing asing jujur,0
gue diving mampus junedi,1
suciwati revolusi mental jokowi omong kosong bualan setuju komen,0
marahi rupiah panggil sipit hoshi suka matanya sepele ah fisik dipakai definisi hoshi memiliki mata sipit deh,0
otak makelar penjual aset negara maling aset negara pengguna pertamina jual isi tenaga kerja asing tiongkok 2019 ganti presiden,0
akun siti fatimah komen lamannya diringkas parah bejat memalukan semoga sehat sabar semangat suarakan kebenaran,1
bawang putih kafir haram hiks hiks hiks,1
setuju ahoker lengserkan prabowo jokowi hancurkan penjara karuan,0
relawan join gerakan arus merindukan kepemimpinan nasional nasionalis islam moderat cak imin the next wakil presiden join 2019,0
onta nsd,0
umpannya pakai biar mancing buaya,0
komunis berabad partai komunis indonesia kecoak makan kecoak,1
retweeted ikko pribumi tiruan horas horas horas kapal feri presiden mengunjungi pulau samosir rangkaian kunjungan kerja presiden sambut upacara adat samosir pekikan horas horas horas,0
mata picek ya janji jokowi tagih susilo bambang yudhoyono matamu picek blok,1
indonesia bertahan kekuatan ekonomi politik penghuninya memilih menyimpan perbedaan agama,0
50 freeport kuasai asing pemerintahan jokowi jonan menteri energi sumber daya mineral freeport ambil alih sahamnya jonan jos,0
as clara anak pintar dongok kocak cantik idot tau malu urat malu putus but muka nya imut banget,1
menteri agama riset perguruan keagamaan islam negeri berorientasi publikasi artikel scopus sejenisnya keluarannya tantangan umat islam perguruan keagamaan islam negeri pangkalan data rujukan pembangunan database ulama nusantara,0
presiden buruk sejarah bangsa bangsa cebong,1
me nusantara arti nasionalisasi aset dikuasai asing pemimpin sungguh nasionalis patriotik nusantara versi proxy bertujuan lemahkan ketahanan nusantara nasional bangsa,0
foto profil nya pesawat bilang cintai produk asing sederhana mengukur parahnya tingkat kemunafikan mu langsung terjun pesawat biar ucapan sesuai perbuatan,0
remukkan rengginang cocot ah,1
ku padah eh even bodoh bulak curang ompuan ya nya stil segal sayang eh bodoh sikpande hargai,1
acara mutu ulah mantan aktivis nih organisasi masyarakat mahasiswa gembong partai komunis indonesia musuh bebuyutan himpunan mahasiswa islam,0
ayo pilih alin alin bawel banget diomongi banci dijalanan mengomongkan,1
diadopsi pemerintah pusat nih,0
prof prof bilang pendapat forum terbuka kacau biarkan prof pemuka agama ulama melur,0
biadab oknum aparat keparat,1
haha jancuk,1
untung kunti,0
kaiso couple hangat bandara tanggal 1 maret kemarin kalah hunhan korea cina cina korea kau suka banget o kaisoo fact,0
wuakkaka mampus salah gue diblok jaman jokowi ahok mencalonkan gubernur gaya mengintip mengintip anies sandi,0
orang asing mengobrol bosan menunggu transit berteman,0
mata picek matanya lihat sebelah,1
maaf twitter kali orang bego,1
kocak kalabong dungu,1
catatan buka dilupakan pengalaman pilihan kepala daerah daerah khusus ibukota jakarta 2017 diusung partai gerindra berhasil menumbangkan pertahanan diusung koalisi dimotori,0
mengenal pengawal pribadi perempuan pilihan kepala daerah bondowoso radar jember,0
mayoritas buddha pendetanya demo googling video demo thailand biar tau,0
komunis bermain,0
suka kesal orang pas gue jadian confes gue giliran gue jomlo kemana tau berbicara silit,1
eh bandot kritik jokowi mencret darah is oke hina fitnah ambil tindakan jokowi presiden pemimpin negara pemimpin agama salah kaprah,1
balas usir buddha ajar etnis muslim rohingya disingkirkan data sensus penduduk myanmar,0
astagfirullah mata gue ternodai terkutuk mengerti bokep,1
allah memanggil orang allah memampukan rindu baitullah,0
kontol iya hapus,1
pengobatan monyet kedih,0
pergi bangkai,1
kebingungan ditoleransi bikin gue pikir alasan katolik paus wakil kristus,0
tertawa kunti,0
amin ya rab tolong indonesia ya alah lebiiih,0
ustaz partai keadilan sejahtera yudi widiana menilap duit bahasa agama juz liqo felix kwetiau alumni 212 diam pura pura budek giliran bu,1
amin semoga istikamah khawatir cibiran orang anggap ujian orang orang dulunya suram kafir taubat tokoh pejuang agama islam,0
video cal gubernur dinas istanbul turki video cal melaporkan hiburan malam karaoke sense diskotik eksotik ditutup hormat keras dibantu ole,0
bela pancasila kedaulatan negara mendukung lengserkan ancaman nyata,0
proyek saracen ganjal pelantikan anies temuan saracen foto tokoh partai politik,0
sih ahok kutil babi,1
soekarno konotasikan rejim anti demokrasi embel embel presiden seumur hidup,0
hajar ganyang partai komunis indonesia,0
bangkai kg tidur siang,1
jokowi kasihan gorengan pb,0
amin semoga jokowi presiden,0
menikah menyimpang lgbt menikahlah hidup berkah dunia rusak perzinaan gerakan stop perkawinan,0
kepala kepolisian republik indonesia mundur jabatannya,0
berdayakan ekonomi pesantren ulama jawa barat dukung jokowi pemilihan presiden 2019 jokowi 2019,0
semangat kantor staf presiden terdepan publikasikan kegiatan presiden rakyat tau presiden kerja keras membangun bangsa kerja kerja kerja,0
cocot,1
setuju dukung presiden berupaya mengurangi kekuasaan asing mengurangi ekspor mentah mengganti kontrak merugikan indonesia,0
kristen nusantara contoh huria kristen batak protestan huria kristen batak protestan gereja kristen jawa gereja kristen jawa gereja pasundan gereja manado gereja maluku gereja papua ciri khas sesuai tradisi suku,0
ya bentar utang susilo bambang yudhoyono njiiieng,0
masyarakat tionghoa pancasialis orang jawa terekspos contoh nyata kwik ekonom ustaz felix siauw,0
freeport berdiam negosiasi kalah,0
negara kayak menipu bocah sekolah dasar dokumennya hilang huh,0
allah subhanahu wa taala disembah dungu biadab ya,1
ogah prabowo gatot oke,0
perbanyaklah membaca cerdas biar dicap goblok v just kidding nb orang intelligence quotient mengerti tulisan v,0
calon gubernur jawa nomor urut 1 program unggulan rivalnya terkait pembukaan lapangan kerja 5 juta 5 ganjar situasi ekonomi membuka lapang,0
burik iya burik panuan kutuan jamuran ha rang ajar,1
we jancuk belajar,1
amin rais himbau masyarakat salah memilih pemimpin,0
jaman gue negeri kamis pakai baju kotak kotak kayak seragam sekolah kristen jumat nya diwajibkan pakai celana doang pakai baju koko ya,0
najis mengirim pesan direct message gue dibalas bodoh gue doakan pentas menang,1
cowok bacot sih anjing gue gampar,1
rizal ramli mayoritas masyarakat kesempatan jokowi klik rmol calon presiden rakyat,0
indonesia lawyers club boediono century ikuti intens lupa kuncinya butuh 2019 ganti presiden,0
maju gubernurnya sengsara relawannya,0
orang anggap munafik berpura terpenting berbuat,0
kristen prinsip enkulturasi agama katolik indonesia kristen indonesia asing islam kental arab,0
copras calon presiden pikir pikir pikir sih kowi 1 periode babak belur,0
tau jokowi panggung jilat jilat prabowo dasar lintah,1
barusan dongok dongokkan pemotor klakson bertubi tubi lampu merah oi dongok berisik norak pas menengok taunya teman chain menangis ganti lu darah puteeeh,1
prabowo suka kampanye negatif kampungan menggelikan,1
presidennya jokowi gubernurnya anton program selaras sejalan hasan,0
the lie tju siswi kelas 1b katolik santo petrus 1984 istrinya ronaldo pardede siswa kelas 1a katolik santo petrus 1984,0
dengar ulama mengotot kriminalisasi ulama ya lengserkan jokowi,0
bencong bacot cewek kayak banci mengamen dikasih duit bacotnya mending cakap jelek kayak suram mentioned gue langsung kutipan twit,1
cina cina usir ya merusak sih kerjaannya,0
ayo bangsa indonesia bersihkan etnis cina ahok,0
tolong lihat bok ya memanggilnya pas berpapasan buta budek menunggu,0
enak banget ya om jawabannya bom susilo bambang yudhoyono diperdebatkan tersangkanya meninggal,0
kafir alquran situ sehat,0
dukung calon presiden sukanya mengatur jokowi prabowo diatur menang pemilihan presiden 2019,0
hebat ahok memaafkan bini salam 7 surat pemberitahuan tahunan ono kabur ketahuan memalukan mengakui ulama kelakuan bejat,1
didungukan islam alquran mengajarkan amoral ansor agama islam posisi moralnya,1
owner seo tai adminnya hiring sayang 3 si,0
oke sip otak bolot gue bingung,1
hidup prabowo anak soemitro penghianat bangsa,0
perek sih doll ya,1
pilih presiden orang tua nya penghianat negara,0
sih ahok dibilang penista agama kayak politikus koruptor dipanggil urusan hukum ngeles pakai sakit hati hati keterusan mati,0
tolol mengaji dimana agama islam ketahuan orang mengajinya orang,1
new post festival pesona tambora angkat eksotisme alam budaya dompu bima,0
bang kristen istrinya muslim strategi,0
presiden joko widodo jokowi membuka kongres 29 perhimpunan mahasiswa katolik republik indonesia perhimpunan mahasiswa katolik republik indonesia berpesan konteks politik 2018 menjaga kondisi kontestasi politik diisi adu program gagasan ra,0
cebong kasih fakta bilang dusta cebong dikasih dusta bilang realita cebonger si bikin gemas,1
cina kafir bangsat dasar komunis,1
rakyat kaum bani cebong,1
gue menangis anjir cupu fik,1
kangen edan,1
oh mami kontolku jari pusat 3 ngentot mami mami kecapaian,1
kuliah maroko bilang anies super gubernur jaga perasaan enak bilang layak presiden,0
orang orang maha nan suci maunya sih penghina presiden dilepas umur mengeluhnya ditahan cina ditahan mengeluhnya pemerintah orde njuk maunya su,1
salah bilang antek asing adiknya prabowo bilang prabowo pro amerika,0
dijodohkan presiden pengantin wanita tajikistan sedih,0
peresmian pemberkatan gereja katolik hati kudus yesus batu gantung ambon,0
7 wkwk gue tot setan,1
eh wartawan selandia kampret berita kampret disebar kekasih konferensi pers,1
pencitraan ah prabowo tidur,0
ustaz subki al bughury si sos i mendukung pilihan kepala daerah damai kabupaten sinjai hoaks ujaran kebencian isu sara,0
